"","yearly_id","WR","snap_count","team_snaps","snap_personnel_usage"
"2860","2021_00-0035350",2,126,319,39.4984326018809
"2861","2021_00-0035350",3,48,133,36.0902255639098
"2862","2021_00-0035350",4,0,1,0
"2863","2021_00-0035355",0,9,11,81.8181818181818
"2864","2021_00-0035355",1,146,188,77.6595744680851
"2865","2021_00-0035355",2,199,242,82.2314049586777
"2866","2021_00-0035355",3,279,337,82.7893175074184
"2867","2021_00-0035355",4,1,1,100
"2868","2021_00-0035356",1,65,65,100
"2869","2021_00-0035356",2,55,175,31.4285714285714
"2870","2021_00-0035356",3,46,365,12.6027397260274
"2871","2021_00-0035356",4,0,1,0
"2872","2021_00-0035359",0,0,3,0
"2873","2021_00-0035359",1,7,10,70
"2874","2021_00-0035359",2,16,61,26.2295081967213
"2875","2021_00-0035359",3,28,123,22.7642276422764
"2876","2021_00-0035382",1,0,3,0
"2877","2021_00-0035382",2,54,126,42.8571428571429
"2878","2021_00-0035382",3,262,461,56.8329718004338
"2879","2021_00-0035382",4,7,22,31.8181818181818
"2880","2021_00-0035383",1,56,59,94.9152542372881
"2881","2021_00-0035383",2,162,197,82.2335025380711
"2882","2021_00-0035383",3,262,405,64.6913580246914
"2883","2021_00-0035383",4,1,1,100
"2884","2021_00-0035384",1,14,46,30.4347826086957
"2885","2021_00-0035384",2,75,140,53.5714285714286
"2886","2021_00-0035384",3,136,278,48.9208633093525
"2887","2021_00-0035384",4,2,2,100
"2888","2021_00-0035399",1,5,13,38.4615384615385
"2889","2021_00-0035399",2,23,76,30.2631578947368
"2890","2021_00-0035399",3,94,572,16.4335664335664
"2891","2021_00-0035399",4,1,9,11.1111111111111
"2892","2021_00-0035400",2,1,6,16.6666666666667
"2893","2021_00-0035400",3,13,43,30.2325581395349
"2894","2021_00-0035400",4,1,1,100
"2895","2021_00-0035406",1,4,36,11.1111111111111
"2896","2021_00-0035406",2,33,100,33
"2897","2021_00-0035406",3,97,213,45.5399061032864
"2898","2021_00-0035406",4,54,78,69.2307692307692
"2899","2021_00-0035414",0,0,6,0
"2900","2021_00-0035414",1,11,64,17.1875
"2901","2021_00-0035414",2,50,315,15.8730158730159
"2902","2021_00-0035414",3,547,690,79.2753623188406
"2903","2021_00-0035414",4,3,3,100
"2904","2021_00-0035418",1,0,4,0
"2905","2021_00-0035418",2,1,29,3.44827586206897
"2906","2021_00-0035418",3,2,40,5
"2907","2021_00-0035428",1,25,31,80.6451612903226
"2908","2021_00-0035428",2,28,94,29.7872340425532
"2909","2021_00-0035428",3,1,374,0.267379679144385
"2910","2021_00-0035428",4,0,1,0
"2911","2021_00-0035431",1,0,5,0
"2912","2021_00-0035431",2,2,12,16.6666666666667
"2913","2021_00-0035431",3,0,40,0
"2914","2021_00-0035431",4,0,23,0
"2915","2021_00-0035432",0,0,2,0
"2916","2021_00-0035432",1,3,7,42.8571428571429
"2917","2021_00-0035432",2,3,37,8.10810810810811
"2918","2021_00-0035432",3,46,87,52.8735632183908
"2919","2021_00-0035448",0,0,5,0
"2920","2021_00-0035448",1,6,19,31.5789473684211
"2921","2021_00-0035448",2,0,45,0
"2922","2021_00-0035448",3,0,68,0
"2923","2021_00-0035457",0,0,1,0
"2924","2021_00-0035457",1,21,33,63.6363636363636
"2925","2021_00-0035457",2,19,139,13.6690647482014
"2926","2021_00-0035457",3,25,489,5.11247443762781
"2927","2021_00-0035457",4,4,10,40
"2928","2021_00-0035457",5,1,1,100
"2929","2021_00-0035480",1,0,7,0
"2930","2021_00-0035480",2,11,186,5.91397849462366
"2931","2021_00-0035480",3,22,319,6.89655172413793
"2932","2021_00-0035480",4,0,19,0
"2933","2021_00-0035480",5,0,1,0
"2934","2021_00-0035500",1,1,11,9.09090909090909
"2935","2021_00-0035500",2,7,78,8.97435897435897
"2936","2021_00-0035500",3,21,185,11.3513513513514
"2937","2021_00-0035500",4,4,7,57.1428571428571
"2938","2021_00-0035510",0,0,4,0
"2939","2021_00-0035510",1,1,11,9.09090909090909
"2940","2021_00-0035510",2,47,191,24.6073298429319
"2941","2021_00-0035510",3,149,484,30.7851239669421
"2942","2021_00-0035510",4,11,69,15.9420289855072
"2943","2021_00-0035526",1,4,4,100
"2944","2021_00-0035526",2,148,150,98.6666666666667
"2945","2021_00-0035526",3,249,254,98.0314960629921
"2946","2021_00-0035526",4,43,46,93.4782608695652
"2947","2021_00-0035526",5,1,1,100
"2948","2021_00-0035527",1,0,17,0
"2949","2021_00-0035527",2,3,81,3.7037037037037
"2950","2021_00-0035527",3,12,190,6.31578947368421
"2951","2021_00-0035527",4,3,6,50
"2952","2021_00-0035535",0,0,5,0
"2953","2021_00-0035535",1,5,40,12.5
"2954","2021_00-0035535",2,115,205,56.0975609756098
"2955","2021_00-0035535",3,377,491,76.7820773930754
"2956","2021_00-0035535",4,2,3,66.6666666666667
"2957","2021_00-0035537",0,5,6,83.3333333333333
"2958","2021_00-0035537",1,4,14,28.5714285714286
"2959","2021_00-0035537",2,46,249,18.4738955823293
"2960","2021_00-0035537",3,293,632,46.3607594936709
"2961","2021_00-0035537",4,55,97,56.701030927835
"2962","2021_00-0035544",1,7,22,31.8181818181818
"2963","2021_00-0035544",2,3,133,2.25563909774436
"2964","2021_00-0035544",3,71,440,16.1363636363636
"2965","2021_00-0035544",4,39,39,100
"2966","2021_00-0035547",1,12,28,42.8571428571429
"2967","2021_00-0035547",2,23,126,18.2539682539683
"2968","2021_00-0035547",3,17,275,6.18181818181818
"2969","2021_00-0035547",4,4,4,100
"2970","2021_00-0035562",1,6,20,30
"2971","2021_00-0035562",2,0,58,0
"2972","2021_00-0035562",3,0,173,0
"2973","2021_00-0035562",4,0,3,0
"2974","2021_00-0035567",1,4,4,100
"2975","2021_00-0035567",2,4,25,16
"2976","2021_00-0035567",3,58,142,40.8450704225352
"2977","2021_00-0035567",4,4,38,10.5263157894737
"2978","2021_00-0035572",0,4,4,100
"2979","2021_00-0035572",1,39,94,41.4893617021277
"2980","2021_00-0035572",2,41,195,21.025641025641
"2981","2021_00-0035572",3,43,202,21.2871287128713
"2982","2021_00-0035572",4,0,1,0
"2983","2021_00-0035588",0,1,1,100
"2984","2021_00-0035588",1,72,72,100
"2985","2021_00-0035588",2,267,267,100
"2986","2021_00-0035588",3,421,421,100
"2987","2021_00-0035588",4,80,80,100
"2988","2021_00-0035592",1,0,11,0
"2989","2021_00-0035592",2,2,20,10
"2990","2021_00-0035592",3,1,29,3.44827586206897
"2991","2021_00-0035593",1,2,9,22.2222222222222
"2992","2021_00-0035593",2,47,115,40.8695652173913
"2993","2021_00-0035593",3,88,266,33.0827067669173
"2994","2021_00-0035593",4,4,12,33.3333333333333
"2995","2021_00-0035594",1,1,34,2.94117647058824
"2996","2021_00-0035594",2,10,255,3.92156862745098
"2997","2021_00-0035594",3,172,536,32.089552238806
"2998","2021_00-0035594",NA,2,15,13.3333333333333
"2999","2021_00-0035602",1,0,4,0
"3000","2021_00-0035602",2,4,22,18.1818181818182
"3001","2021_00-0035602",3,20,23,86.9565217391304
"3002","2021_00-0035603",1,2,2,100
"3003","2021_00-0035603",2,69,71,97.1830985915493
"3004","2021_00-0035603",3,147,789,18.6311787072243
"3005","2021_00-0035603",4,0,23,0
"3006","2021_00-0035603",NA,0,1,0
"3007","2021_00-0035621",1,0,6,0
"3008","2021_00-0035621",2,1,13,7.69230769230769
"3009","2021_00-0035621",3,0,55,0
"3010","2021_00-0035624",1,25,36,69.4444444444444
"3011","2021_00-0035624",2,101,245,41.2244897959184
"3012","2021_00-0035624",3,151,449,33.630289532294
"3013","2021_00-0035624",4,3,4,75
"3014","2021_00-0035628",0,4,11,36.3636363636364
"3015","2021_00-0035628",1,65,192,33.8541666666667
"3016","2021_00-0035628",2,91,293,31.0580204778157
"3017","2021_00-0035628",3,174,395,44.0506329113924
"3018","2021_00-0035628",4,1,2,50
"3019","2021_00-0035629",1,30,30,100
"3020","2021_00-0035629",2,140,140,100
"3021","2021_00-0035629",3,934,937,99.6798292422625
"3022","2021_00-0035629",4,12,12,100
"3023","2021_00-0035629",5,3,3,100
"3024","2021_00-0035630",0,11,11,100
"3025","2021_00-0035630",1,208,208,100
"3026","2021_00-0035630",2,443,452,98.0088495575221
"3027","2021_00-0035630",3,312,319,97.8056426332288
"3028","2021_00-0035630",4,1,1,100
"3029","2021_00-0035631",1,30,30,100
"3030","2021_00-0035631",2,146,146,100
"3031","2021_00-0035631",3,280,975,28.7179487179487
"3032","2021_00-0035631",4,0,13,0
"3033","2021_00-0035631",5,0,3,0
"3034","2021_00-0035639",1,0,15,0
"3035","2021_00-0035639",2,1,85,1.17647058823529
"3036","2021_00-0035639",3,173,272,63.6029411764706
"3037","2021_00-0035639",4,3,3,100
"3038","2021_00-0035640",1,11,41,26.8292682926829
"3039","2021_00-0035640",2,250,291,85.9106529209622
"3040","2021_00-0035640",3,563,656,85.8231707317073
"3041","2021_00-0035640",4,1,1,100
"3042","2021_00-0035640",NA,6,17,35.2941176470588
"3043","2021_00-0035641",1,0,4,0
"3044","2021_00-0035641",2,0,16,0
"3045","2021_00-0035641",3,10,52,19.2307692307692
"3046","2021_00-0035641",4,1,1,100
"3047","2021_00-0035644",0,6,6,100
"3048","2021_00-0035644",1,101,102,99.0196078431373
"3049","2021_00-0035644",2,237,260,91.1538461538461
"3050","2021_00-0035644",3,456,580,78.6206896551724
"3051","2021_00-0035645",1,5,25,20
"3052","2021_00-0035645",2,22,211,10.4265402843602
"3053","2021_00-0035645",3,31,374,8.28877005347594
"3054","2021_00-0035645",4,3,4,75
"3055","2021_00-0035649",1,102,107,95.3271028037383
"3056","2021_00-0035649",2,264,271,97.4169741697417
"3057","2021_00-0035649",3,528,548,96.3503649635037
"3058","2021_00-0035649",4,4,4,100
"3059","2021_00-0035657",1,26,40,65
"3060","2021_00-0035657",2,194,337,57.566765578635
"3061","2021_00-0035657",3,154,554,27.7978339350181
"3062","2021_00-0035657",4,1,5,20
"3063","2021_00-0035659",1,14,21,66.6666666666667
"3064","2021_00-0035659",2,224,244,91.8032786885246
"3065","2021_00-0035659",3,765,845,90.5325443786982
"3066","2021_00-0035659",4,6,6,100
"3067","2021_00-0035659",5,1,1,100
"3068","2021_00-0035660",1,3,3,100
"3069","2021_00-0035660",2,1,14,7.14285714285714
"3070","2021_00-0035660",3,10,86,11.6279069767442
"3071","2021_00-0035660",4,0,15,0
"3072","2021_00-0035662",0,0,6,0
"3073","2021_00-0035662",1,66,182,36.2637362637363
"3074","2021_00-0035662",2,277,336,82.4404761904762
"3075","2021_00-0035662",3,554,588,94.2176870748299
"3076","2021_00-0035662",4,28,31,90.3225806451613
"3077","2021_00-0035664",2,42,82,51.219512195122
"3078","2021_00-0035664",3,471,684,68.859649122807
"3079","2021_00-0035664",4,2,18,11.1111111111111
"3080","2021_00-0035666",1,0,2,0
"3081","2021_00-0035666",2,26,28,92.8571428571429
"3082","2021_00-0035666",3,33,137,24.0875912408759
"3083","2021_00-0035666",4,18,18,100
"3084","2021_00-0035668",1,2,2,100
"3085","2021_00-0035668",2,134,136,98.5294117647059
"3086","2021_00-0035668",3,1102,1104,99.8188405797101
"3087","2021_00-0035668",4,26,26,100
"3088","2021_00-0035668",NA,1,1,100
"3089","2021_00-0035676",1,28,92,30.4347826086957
"3090","2021_00-0035676",2,193,253,76.2845849802372
"3091","2021_00-0035676",3,434,552,78.6231884057971
"3092","2021_00-0035676",4,2,3,66.6666666666667
"3093","2021_00-0035679",1,15,24,62.5
"3094","2021_00-0035679",2,93,154,60.3896103896104
"3095","2021_00-0035679",3,282,432,65.2777777777778
"3096","2021_00-0035679",4,7,9,77.7777777777778
"3097","2021_00-0035685",0,1,1,100
"3098","2021_00-0035685",1,49,62,79.0322580645161
"3099","2021_00-0035685",2,153,180,85
"3100","2021_00-0035685",3,392,550,71.2727272727273
"3101","2021_00-0035685",4,4,4,100
"3102","2021_00-0035686",0,1,1,100
"3103","2021_00-0035686",1,23,23,100
"3104","2021_00-0035686",2,251,253,99.2094861660079
"3105","2021_00-0035686",3,209,210,99.5238095238095
"3106","2021_00-0035686",4,2,2,100
"3107","2021_00-0035688",0,3,5,60
"3108","2021_00-0035688",1,20,24,83.3333333333333
"3109","2021_00-0035688",2,42,65,64.6153846153846
"3110","2021_00-0035688",3,88,127,69.2913385826772
"3111","2021_00-0035689",1,4,4,100
"3112","2021_00-0035689",2,157,176,89.2045454545455
"3113","2021_00-0035689",3,740,764,96.8586387434555
"3114","2021_00-0035689",4,6,74,8.10810810810811
"3115","2021_00-0035689",5,0,10,0
"3116","2021_00-0035698",0,3,3,100
"3117","2021_00-0035698",2,16,52,30.7692307692308
"3118","2021_00-0035698",3,59,166,35.5421686746988
"3119","2021_00-0035698",4,11,19,57.8947368421053
"3120","2021_00-0035700",0,4,4,100
"3121","2021_00-0035700",1,60,85,70.5882352941177
"3122","2021_00-0035700",2,192,268,71.6417910447761
"3123","2021_00-0035700",3,414,703,58.8904694167852
"3124","2021_00-0035700",4,0,2,0
"3125","2021_00-0035702",0,4,6,66.6666666666667
"3126","2021_00-0035702",1,51,89,57.3033707865169
"3127","2021_00-0035702",2,231,270,85.5555555555556
"3128","2021_00-0035702",3,483,541,89.279112754159
"3129","2021_00-0035703",1,11,70,15.7142857142857
"3130","2021_00-0035703",2,9,121,7.43801652892562
"3131","2021_00-0035703",3,16,166,9.63855421686747
"3132","2021_00-0035703",4,1,13,7.69230769230769
"3133","2021_00-0035704",0,0,1,0
"3134","2021_00-0035704",1,26,43,60.4651162790698
"3135","2021_00-0035704",2,56,77,72.7272727272727
"3136","2021_00-0035704",3,122,162,75.3086419753086
"3137","2021_00-0035710",0,7,8,87.5
"3138","2021_00-0035710",1,40,45,88.8888888888889
"3139","2021_00-0035710",2,185,203,91.1330049261084
"3140","2021_00-0035710",3,413,429,96.2703962703963
"3141","2021_00-0035710",4,9,9,100
"3142","2021_00-0035715",0,0,1,0
"3143","2021_00-0035715",1,18,55,32.7272727272727
"3144","2021_00-0035715",2,37,149,24.8322147651007
"3145","2021_00-0035715",3,66,488,13.5245901639344
"3146","2021_00-0035719",0,0,6,0
"3147","2021_00-0035719",1,25,95,26.3157894736842
"3148","2021_00-0035719",2,392,488,80.327868852459
"3149","2021_00-0035719",3,517,584,88.527397260274
"3150","2021_00-0035719",4,1,1,100
"3151","2021_00-0035726",1,40,42,95.2380952380952
"3152","2021_00-0035726",2,197,380,51.8421052631579
"3153","2021_00-0035726",3,1,637,0.156985871271586
"3154","2021_00-0035726",4,0,6,0
"3155","2021_00-0035743",1,0,17,0
"3156","2021_00-0035743",2,26,67,38.8059701492537
"3157","2021_00-0035743",3,25,118,21.1864406779661
"3158","2021_00-0035743",4,0,1,0
"3159","2021_00-0035752",1,1,2,50
"3160","2021_00-0035752",2,6,35,17.1428571428571
"3161","2021_00-0035752",3,16,85,18.8235294117647
"3162","2021_00-0035752",4,1,3,33.3333333333333
"3163","2021_00-0035760",1,0,3,0
"3164","2021_00-0035760",2,5,34,14.7058823529412
"3165","2021_00-0035760",3,1,38,2.63157894736842
"3166","2021_00-0035764",1,51,54,94.4444444444444
"3167","2021_00-0035764",2,177,185,95.6756756756757
"3168","2021_00-0035764",3,309,320,96.5625
"3169","2021_00-0035764",4,80,83,96.3855421686747
"3170","2021_00-0035771",1,24,28,85.7142857142857
"3171","2021_00-0035771",2,18,108,16.6666666666667
"3172","2021_00-0035771",3,41,720,5.69444444444444
"3173","2021_00-0035771",4,0,6,0
"3174","2021_00-0035771",5,0,3,0
"3175","2021_00-0035787",1,1,1,100
"3176","2021_00-0035787",2,11,11,100
"3177","2021_00-0035787",3,15,63,23.8095238095238
"3178","2021_00-0035787",4,0,20,0
"3179","2021_00-0035806",0,1,2,50
"3180","2021_00-0035806",1,5,71,7.04225352112676
"3181","2021_00-0035806",2,14,329,4.25531914893617
"3182","2021_00-0035806",3,145,406,35.7142857142857
"3183","2021_00-0035806",4,0,1,0
"3184","2021_00-0035823",1,28,35,80
"3185","2021_00-0035823",2,51,94,54.2553191489362
"3186","2021_00-0035823",3,1,151,0.662251655629139
"3187","2021_00-0035823",4,0,26,0
"3188","2021_00-0035826",1,4,14,28.5714285714286
"3189","2021_00-0035826",2,1,42,2.38095238095238
"3190","2021_00-0035826",3,5,80,6.25
"3191","2021_00-0035826",4,4,4,100
"3192","2021_00-0035831",0,1,1,100
"3193","2021_00-0035831",1,7,18,38.8888888888889
"3194","2021_00-0035831",2,135,190,71.0526315789474
"3195","2021_00-0035831",3,328,594,55.2188552188552
"3196","2021_00-0035831",4,6,43,13.953488372093
"3197","2021_00-0035831",5,0,1,0
"3198","2021_00-0035832",1,2,2,100
"3199","2021_00-0035832",2,1,12,8.33333333333333
"3200","2021_00-0035832",3,13,31,41.9354838709677
"3201","2021_00-0035832",4,1,3,33.3333333333333
"3202","2021_00-0035835",1,0,8,0
"3203","2021_00-0035835",2,0,18,0
"3204","2021_00-0035835",3,1,42,2.38095238095238
"3205","2021_00-0035835",4,0,3,0
"3206","2021_00-0035844",1,1,4,25
"3207","2021_00-0035844",2,7,60,11.6666666666667
"3208","2021_00-0035844",3,3,11,27.2727272727273
"3209","2021_00-0035848",1,0,4,0
"3210","2021_00-0035848",2,0,7,0
"3211","2021_00-0035848",3,2,55,3.63636363636364
"3212","2021_00-0035848",NA,0,1,0
"3213","2021_00-0035860",1,10,31,32.258064516129
"3214","2021_00-0035860",2,46,146,31.5068493150685
"3215","2021_00-0035860",3,39,209,18.6602870813397
"3216","2021_00-0035860",4,1,46,2.17391304347826
"3217","2021_00-0035864",0,0,6,0
"3218","2021_00-0035864",1,8,94,8.51063829787234
"3219","2021_00-0035864",2,34,271,12.5461254612546
"3220","2021_00-0035864",3,211,583,36.1921097770154
"3221","2021_00-0035881",1,2,6,33.3333333333333
"3222","2021_00-0035881",2,42,129,32.5581395348837
"3223","2021_00-0035881",3,44,191,23.0366492146597
"3224","2021_00-0035881",4,2,3,66.6666666666667
"3225","2021_00-0035883",2,0,13,0
"3226","2021_00-0035883",3,2,47,4.25531914893617
"3227","2021_00-0035891",0,0,1,0
"3228","2021_00-0035891",1,12,36,33.3333333333333
"3229","2021_00-0035891",2,7,115,6.08695652173913
"3230","2021_00-0035891",3,59,497,11.8712273641851
"3231","2021_00-0035891",4,1,6,16.6666666666667
"3232","2021_00-0035898",2,6,20,30
"3233","2021_00-0035898",3,1,50,2
"3234","2021_00-0035901",1,0,2,0
"3235","2021_00-0035901",2,0,12,0
"3236","2021_00-0035901",3,1,31,3.2258064516129
"3237","2021_00-0035901",4,0,3,0
"3238","2021_00-0035908",0,3,5,60
"3239","2021_00-0035908",1,19,46,41.304347826087
"3240","2021_00-0035908",2,18,195,9.23076923076923
"3241","2021_00-0035908",3,3,372,0.806451612903226
"3242","2021_00-0035908",4,0,2,0
"3243","2021_00-0035924",1,7,24,29.1666666666667
"3244","2021_00-0035924",2,11,108,10.1851851851852
"3245","2021_00-0035924",3,11,316,3.48101265822785
"3246","2021_00-0035924",4,6,87,6.89655172413793
"3247","2021_00-0035924",5,0,1,0
"3248","2021_00-0035956",0,4,4,100
"3249","2021_00-0035956",1,63,78,80.7692307692308
"3250","2021_00-0035956",2,86,271,31.7343173431734
"3251","2021_00-0035956",3,8,670,1.19402985074627
"3252","2021_00-0035956",4,0,4,0
"3253","2021_00-0035957",1,0,2,0
"3254","2021_00-0035957",2,2,37,5.40540540540541
"3255","2021_00-0035957",3,35,106,33.0188679245283
"3256","2021_00-0035958",1,5,10,50
"3257","2021_00-0035958",2,40,60,66.6666666666667
"3258","2021_00-0035958",3,88,134,65.6716417910448
"3259","2021_00-0035973",1,3,5,60
"3260","2021_00-0035973",2,16,117,13.6752136752137
"3261","2021_00-0035973",3,41,251,16.3346613545817
"3262","2021_00-0035973",4,3,28,10.7142857142857
"3263","2021_00-0035973",5,0,1,0
"3264","2021_00-0035976",0,0,1,0
"3265","2021_00-0035976",1,0,24,0
"3266","2021_00-0035976",2,0,136,0
"3267","2021_00-0035976",3,3,145,2.06896551724138
"3268","2021_00-0035976",4,8,35,22.8571428571429
"3269","2021_00-0035981",2,3,20,15
"3270","2021_00-0035981",3,0,47,0
"3271","2021_00-0035987",1,1,2,50
"3272","2021_00-0035987",2,0,30,0
"3273","2021_00-0035987",3,0,25,0
"3274","2021_00-0035987",NA,0,1,0
"3275","2021_00-0035992",0,1,6,16.6666666666667
"3276","2021_00-0035992",1,19,62,30.6451612903226
"3277","2021_00-0035992",2,30,126,23.8095238095238
"3278","2021_00-0035992",3,63,214,29.4392523364486
"3279","2021_00-0035992",4,10,19,52.6315789473684
"3280","2021_00-0035993",0,1,1,100
"3281","2021_00-0035993",1,50,72,69.4444444444444
"3282","2021_00-0035993",2,100,169,59.1715976331361
"3283","2021_00-0035993",3,213,254,83.8582677165354
"3284","2021_00-0035993",4,12,14,85.7142857142857
"3285","2021_00-0036005",1,4,4,100
"3286","2021_00-0036005",2,9,16,56.25
"3287","2021_00-0036005",3,9,52,17.3076923076923
"3288","2021_00-0036005",4,1,1,100
"3289","2021_00-0036020",0,0,1,0
"3290","2021_00-0036020",1,18,58,31.0344827586207
