"","gsis_id","offense_personnel","snap_count","team_snaps","snap_personnel_usage"
"6890","00-0036572","0 RB, 1 TE, 4 WR",3,3,100
"6891","00-0036572","0 RB, 2 TE, 3 WR",1,1,100
"6892","00-0036572","1 RB, 1 TE, 3 WR",78,286,27.2727272727273
"6893","00-0036572","1 RB, 2 TE, 2 WR",2,66,3.03030303030303
"6894","00-0036572","1 RB, 3 TE, 1 WR",0,7,0
"6895","00-0036572","2 RB, 0 TE, 3 WR",1,5,20
"6896","00-0036572","2 RB, 1 TE, 2 WR",1,22,4.54545454545455
"6897","00-0036572","2 RB, 1 TE, 3 WR",0,1,0
"6898","00-0036572","2 RB, 2 TE, 1 WR",0,17,0
"6899","00-0036572","2 RB, 3 TE, 0 WR",0,1,0
"6900","00-0036577","0 RB, 1 TE, 4 WR",1,1,100
"6901","00-0036577","0 RB, 2 TE, 3 WR",3,3,100
"6902","00-0036577","1 RB, 1 TE, 3 WR",49,85,57.6470588235294
"6903","00-0036577","1 RB, 2 TE, 2 WR",23,42,54.7619047619048
"6904","00-0036577","1 RB, 3 TE, 1 WR",4,6,66.6666666666667
"6905","00-0036582","1 RB, 1 TE, 3 WR",0,34,0
"6906","00-0036582","1 RB, 2 TE, 2 WR",0,11,0
"6907","00-0036582","2 RB, 0 TE, 3 WR",0,7,0
"6908","00-0036582","2 RB, 1 TE, 2 WR",1,17,5.88235294117647
"6909","00-0036582","2 RB, 2 TE, 1 WR",1,8,12.5
"6910","00-0036583","0 RB, 1 TE, 4 WR",6,11,54.5454545454545
"6911","00-0036583","1 RB, 1 TE, 3 WR",0,35,0
"6912","00-0036583","1 RB, 2 TE, 2 WR",0,5,0
"6913","00-0036583","1 RB, 3 TE, 1 WR",0,8,0
"6914","00-0036583","2 RB, 2 TE, 1 WR",0,2,0
"6915","00-0036596","0 RB, 2 TE, 3 WR",4,5,80
"6916","00-0036596","1 RB, 1 TE, 3 WR",19,58,32.7586206896552
"6917","00-0036596","1 RB, 2 TE, 2 WR",42,71,59.1549295774648
"6918","00-0036596","1 RB, 3 TE, 1 WR",3,6,50
"6919","00-0036596","2 RB, 1 TE, 2 WR",0,3,0
"6920","00-0036596","2 RB, 2 TE, 1 WR",2,2,100
"6921","00-0036598","1 RB, 1 TE, 3 WR",1,61,1.63934426229508
"6922","00-0036598","1 RB, 2 TE, 2 WR",0,1,0
"6923","00-0036603","1 RB, 1 TE, 3 WR",47,124,37.9032258064516
"6924","00-0036603","1 RB, 2 TE, 2 WR",14,14,100
"6925","00-0036613","0 RB, 1 TE, 4 WR",4,4,100
"6926","00-0036613","0 RB, 2 TE, 3 WR",24,24,100
"6927","00-0036613","0 RB, 3 TE, 2 WR",1,1,100
"6928","00-0036613","1 RB, 0 TE, 4 WR",1,1,100
"6929","00-0036613","1 RB, 1 TE, 3 WR",289,305,94.7540983606557
"6930","00-0036613","1 RB, 2 TE, 2 WR",571,680,83.9705882352941
"6931","00-0036613","1 RB, 3 TE, 1 WR",18,65,27.6923076923077
"6932","00-0036613","1 RB, 3 TE, 2 WR",2,2,100
"6933","00-0036613","1 RB, 4 TE, 0 WR",0,1,0
"6934","00-0036613","2 RB, 1 TE, 2 WR",7,9,77.7777777777778
"6935","00-0036613","2 RB, 2 TE, 1 WR",5,7,71.4285714285714
"6936","00-0036616","0 RB, 1 TE, 4 WR",43,54,79.6296296296296
"6937","00-0036616","0 RB, 2 TE, 3 WR",5,5,100
"6938","00-0036616","1 RB, 0 TE, 4 WR",9,10,90
"6939","00-0036616","1 RB, 1 TE, 3 WR",267,286,93.3566433566434
"6940","00-0036616","1 RB, 2 TE, 2 WR",87,92,94.5652173913043
"6941","00-0036616","1 RB, 3 TE, 1 WR",5,5,100
"6942","00-0036616","2 RB, 0 TE, 3 WR",11,13,84.6153846153846
"6943","00-0036616","2 RB, 1 TE, 2 WR",129,140,92.1428571428571
"6944","00-0036616","2 RB, 2 TE, 1 WR",52,57,91.2280701754386
"6945","00-0036616","2 RB, 3 TE, 0 WR",1,1,100
"6946","00-0036618","1 RB, 0 TE, 4 WR",1,1,100
"6947","00-0036618","1 RB, 1 TE, 3 WR",365,435,83.9080459770115
"6948","00-0036618","1 RB, 2 TE, 2 WR",75,92,81.5217391304348
"6949","00-0036618","1 RB, 3 TE, 1 WR",3,3,100
"6950","00-0036618","2 RB, 1 TE, 2 WR",14,20,70
"6951","00-0036618","2 RB, 2 TE, 1 WR",5,8,62.5
"6952","00-0036619","0 RB, 1 TE, 4 WR",0,1,0
"6953","00-0036619","0 RB, 2 TE, 3 WR",3,5,60
"6954","00-0036619","1 RB, 1 TE, 3 WR",63,165,38.1818181818182
"6955","00-0036619","1 RB, 2 TE, 2 WR",21,84,25
"6956","00-0036619","1 RB, 3 TE, 1 WR",12,46,26.0869565217391
"6957","00-0036619","2 RB, 1 TE, 2 WR",6,20,30
"6958","00-0036619","2 RB, 2 TE, 1 WR",5,6,83.3333333333333
"6959","00-0036620","0 RB, 1 TE, 4 WR",1,1,100
"6960","00-0036620","1 RB, 1 TE, 2 WR,1 LB",1,2,50
"6961","00-0036620","1 RB, 1 TE, 3 WR",165,390,42.3076923076923
"6962","00-0036620","1 RB, 2 TE, 1 WR,1 LB",3,6,50
"6963","00-0036620","1 RB, 2 TE, 2 WR",11,171,6.4327485380117
"6964","00-0036620","1 RB, 3 TE, 0 WR,1 LB",0,3,0
"6965","00-0036620","1 RB, 3 TE, 1 WR",9,19,47.3684210526316
"6966","00-0036622","1 RB, 0 TE, 4 WR",1,1,100
"6967","00-0036622","1 RB, 1 TE, 3 WR",215,243,88.477366255144
"6968","00-0036622","1 RB, 2 TE, 2 WR",112,119,94.1176470588235
"6969","00-0036622","1 RB, 3 TE, 1 WR",12,12,100
"6970","00-0036622","2 RB, 1 TE, 2 WR",10,10,100
"6971","00-0036623","0 RB, 2 TE, 3 WR",1,1,100
"6972","00-0036623","1 RB, 0 TE, 4 WR",4,4,100
"6973","00-0036623","1 RB, 1 TE, 3 WR",963,963,100
"6974","00-0036623","1 RB, 2 TE, 2 WR",274,274,100
"6975","00-0036623","1 RB, 3 TE, 1 WR",72,72,100
"6976","00-0036623","2 RB, 1 TE, 2 WR",57,60,95
"6977","00-0036623","2 RB, 2 TE, 1 WR",26,33,78.7878787878788
"6978","00-0036623","2 RB, 3 TE, 0 WR",1,1,100
"6979","00-0036626","0 RB, 0 TE, 5 WR",0,1,0
"6980","00-0036626","0 RB, 1 TE, 4 WR",0,5,0
"6981","00-0036626","1 RB, 0 TE, 4 WR",0,1,0
"6982","00-0036626","1 RB, 1 TE, 3 WR",264,726,36.3636363636364
"6983","00-0036626","1 RB, 2 TE, 2 WR",57,180,31.6666666666667
"6984","00-0036626","1 RB, 3 TE, 1 WR",2,8,25
"6985","00-0036626","2 RB, 1 TE, 2 WR",14,36,38.8888888888889
"6986","00-0036626","2 RB, 2 TE, 1 WR",1,12,8.33333333333333
"6987","00-0036627","0 RB, 2 TE, 3 WR",1,4,25
"6988","00-0036627","1 RB, 1 TE, 3 WR",69,144,47.9166666666667
"6989","00-0036627","1 RB, 2 TE, 2 WR",18,66,27.2727272727273
"6990","00-0036627","1 RB, 3 TE, 1 WR",2,26,7.69230769230769
"6991","00-0036627","2 RB, 1 TE, 2 WR",0,7,0
"6992","00-0036627","2 RB, 2 TE, 1 WR",0,1,0
"6993","00-0036628","0 RB, 0 TE, 5 WR",0,1,0
"6994","00-0036628","0 RB, 1 TE, 4 WR",1,5,20
"6995","00-0036628","1 RB, 0 TE, 4 WR",0,1,0
"6996","00-0036628","1 RB, 1 TE, 3 WR",290,807,35.9355638166047
"6997","00-0036628","1 RB, 2 TE, 2 WR",181,195,92.8205128205128
"6998","00-0036628","1 RB, 3 TE, 1 WR",8,8,100
"6999","00-0036628","2 RB, 1 TE, 2 WR",13,34,38.2352941176471
"7000","00-0036628","2 RB, 2 TE, 1 WR",13,13,100
"7001","00-0036630","0 RB, 1 TE, 4 WR",17,25,68
"7002","00-0036630","0 RB, 2 TE, 3 WR",0,3,0
"7003","00-0036630","0 RB, 3 TE, 2 WR",0,1,0
"7004","00-0036630","1 RB, 1 TE, 3 WR",57,359,15.8774373259053
"7005","00-0036630","1 RB, 2 TE, 2 WR",0,85,0
"7006","00-0036630","1 RB, 3 TE, 1 WR",0,29,0
"7007","00-0036630","2 RB, 0 TE, 3 WR",0,62,0
"7008","00-0036630","2 RB, 1 TE, 2 WR",5,188,2.65957446808511
"7009","00-0036630","2 RB, 2 TE, 1 WR",4,106,3.77358490566038
"7010","00-0036630","2 RB, 3 TE, 0 WR",0,6,0
"7011","00-0036630","3 RB, 0 TE, 2 WR",0,1,0
"7012","00-0036631","0 RB, 0 TE, 5 WR",1,1,100
"7013","00-0036631","1 RB, 0 TE, 4 WR",60,60,100
"7014","00-0036631","1 RB, 1 TE, 3 WR",617,637,96.8602825745683
"7015","00-0036631","1 RB, 2 TE, 2 WR",310,321,96.5732087227414
"7016","00-0036631","1 RB, 3 TE, 1 WR",22,23,95.6521739130435
"7017","00-0036631","2 RB, 0 TE, 3 WR",5,5,100
"7018","00-0036631","2 RB, 1 TE, 2 WR",22,22,100
"7019","00-0036635","0 RB, 1 TE, 4 WR",23,30,76.6666666666667
"7020","00-0036635","0 RB, 2 TE, 3 WR",3,4,75
"7021","00-0036635","1 RB, 0 TE, 4 WR",2,8,25
"7022","00-0036635","1 RB, 1 TE, 3 WR",56,164,34.1463414634146
"7023","00-0036635","1 RB, 2 TE, 2 WR",0,38,0
"7024","00-0036635","2 RB, 0 TE, 3 WR",2,22,9.09090909090909
"7025","00-0036635","2 RB, 1 TE, 2 WR",0,50,0
"7026","00-0036635","2 RB, 2 TE, 1 WR",0,31,0
"7027","00-0036635","2 RB, 3 TE, 0 WR",0,1,0
"7028","00-0036636","1 RB, 1 TE, 3 WR",1,40,2.5
"7029","00-0036636","1 RB, 2 TE, 2 WR",1,23,4.34782608695652
"7030","00-0036636","1 RB, 3 TE, 1 WR",1,5,20
"7031","00-0036636","1 RB, 4 TE, 0 WR",0,2,0
"7032","00-0036636","2 RB, 1 TE, 2 WR",0,1,0
"7033","00-0036636","2 RB, 2 TE, 1 WR",2,2,100
"7034","00-0036637","0 RB, 2 TE, 3 WR",1,1,100
"7035","00-0036637","1 RB, 0 TE, 4 WR",0,3,0
"7036","00-0036637","1 RB, 1 TE, 3 WR",149,860,17.3255813953488
"7037","00-0036637","1 RB, 2 TE, 2 WR",76,246,30.8943089430894
"7038","00-0036637","1 RB, 3 TE, 1 WR",69,70,98.5714285714286
"7039","00-0036637","2 RB, 1 TE, 2 WR",3,55,5.45454545454545
"7040","00-0036637","2 RB, 2 TE, 1 WR",20,31,64.5161290322581
"7041","00-0036637","2 RB, 3 TE, 0 WR",1,1,100
"7042","00-0036646","1 RB, 1 TE, 3 WR",2,86,2.32558139534884
"7043","00-0036646","1 RB, 2 TE, 2 WR",0,43,0
"7044","00-0036646","2 RB, 0 TE, 3 WR",0,1,0
"7045","00-0036646","2 RB, 1 TE, 2 WR",0,5,0
"7046","00-0036646","2 RB, 2 TE, 1 WR",5,7,71.4285714285714
"7047","00-0036650","0 RB, 1 TE, 4 WR",0,2,0
"7048","00-0036650","1 RB, 0 TE, 4 WR",0,1,0
"7049","00-0036650","1 RB, 1 TE, 3 WR",37,317,11.6719242902208
"7050","00-0036650","1 RB, 2 TE, 2 WR",35,131,26.7175572519084
"7051","00-0036650","1 RB, 3 TE, 1 WR",7,24,29.1666666666667
"7052","00-0036650","1 RB, 4 TE, 0 WR",1,1,100
"7053","00-0036650","2 RB, 0 TE, 3 WR",0,4,0
"7054","00-0036650","2 RB, 1 TE, 2 WR",9,18,50
"7055","00-0036650","2 RB, 2 TE, 1 WR",2,6,33.3333333333333
"7056","00-0036652","0 RB, 1 TE, 4 WR",0,1,0
"7057","00-0036652","0 RB, 2 TE, 3 WR",0,3,0
"7058","00-0036652","1 RB, 0 TE, 4 WR",0,3,0
"7059","00-0036652","1 RB, 1 TE, 3 WR",43,358,12.0111731843575
"7060","00-0036652","1 RB, 2 TE, 2 WR",21,136,15.4411764705882
"7061","00-0036652","1 RB, 3 TE, 1 WR",11,54,20.3703703703704
"7062","00-0036652","2 RB, 1 TE, 2 WR",6,41,14.6341463414634
"7063","00-0036652","2 RB, 2 TE, 1 WR",2,11,18.1818181818182
"7064","00-0036653","1 RB, 1 TE, 3 WR",7,55,12.7272727272727
"7065","00-0036653","1 RB, 2 TE, 2 WR",3,10,30
"7066","00-0036653","1 RB, 3 TE, 0 WR,1 LB",1,2,50
"7067","00-0036653","1 RB, 3 TE, 1 WR",3,5,60
"7068","00-0036654","0 RB, 3 TE, 2 WR",0,3,0
"7069","00-0036654","1 RB, 0 TE, 4 WR",0,1,0
"7070","00-0036654","1 RB, 1 TE, 3 WR",43,435,9.88505747126437
"7071","00-0036654","1 RB, 2 TE, 2 WR",4,191,2.09424083769634
"7072","00-0036654","1 RB, 3 TE, 1 WR",2,183,1.09289617486339
"7073","00-0036654","2 RB, 1 TE, 2 WR",78,111,70.2702702702703
"7074","00-0036654","2 RB, 2 TE, 1 WR",4,46,8.69565217391304
"7075","00-0036654","2 RB, 3 TE, 0 WR",0,13,0
"7076","00-0036655","1 RB, 1 TE, 3 WR",0,45,0
"7077","00-0036655","1 RB, 2 TE, 2 WR",0,22,0
"7078","00-0036655","1 RB, 3 TE, 1 WR",1,1,100
"7079","00-0036655","2 RB, 0 TE, 3 WR",0,5,0
"7080","00-0036655","2 RB, 1 TE, 2 WR",0,2,0
"7081","00-0036657","1 RB, 1 TE, 3 WR",32,62,51.6129032258064
"7082","00-0036657","1 RB, 2 TE, 2 WR",15,30,50
"7083","00-0036657","1 RB, 3 TE, 1 WR",2,21,9.52380952380952
"7084","00-0036657","2 RB, 1 TE, 2 WR",0,3,0
"7085","00-0036660","0 RB, 2 TE, 3 WR",1,1,100
"7086","00-0036660","1 RB, 0 TE, 4 WR",4,4,100
"7087","00-0036660","1 RB, 1 TE, 3 WR",963,963,100
"7088","00-0036660","1 RB, 2 TE, 2 WR",274,274,100
"7089","00-0036660","1 RB, 3 TE, 1 WR",72,72,100
"7090","00-0036660","2 RB, 1 TE, 2 WR",60,60,100
"7091","00-0036660","2 RB, 2 TE, 1 WR",33,33,100
"7092","00-0036660","2 RB, 3 TE, 0 WR",1,1,100
"7093","00-0036663","0 RB, 1 TE, 4 WR",0,2,0
"7094","00-0036663","1 RB, 1 TE, 3 WR",10,130,7.69230769230769
"7095","00-0036663","1 RB, 2 TE, 2 WR",5,37,13.5135135135135
"7096","00-0036663","1 RB, 3 TE, 1 WR",0,3,0
"7097","00-0036663","2 RB, 1 TE, 2 WR",0,2,0
"7098","00-0036663","2 RB, 2 TE, 1 WR",8,10,80
"7099","00-0036663","2 RB, 2 TE, 2 WR",0,1,0
"7100","00-0036669","1 RB, 1 TE, 3 WR",15,160,9.375
"7101","00-0036669","1 RB, 2 TE, 2 WR",6,75,8
"7102","00-0036669","2 RB, 1 TE, 2 WR",5,11,45.4545454545455
"7103","00-0036670","0 RB, 1 TE, 4 WR",0,5,0
"7104","00-0036670","1 RB, 1 TE, 3 WR",16,169,9.46745562130178
"7105","00-0036670","1 RB, 2 TE, 2 WR",3,25,12
"7106","00-0036670","2 RB, 0 TE, 3 WR",2,2,100
"7107","00-0036670","2 RB, 1 TE, 2 WR",5,34,14.7058823529412
"7108","00-0036670","2 RB, 2 TE, 1 WR",1,6,16.6666666666667
"7109","00-0036671","1 RB, 0 TE, 4 WR",1,1,100
"7110","00-0036671","1 RB, 1 TE, 3 WR",147,650,22.6153846153846
"7111","00-0036671","1 RB, 2 TE, 2 WR",9,139,6.47482014388489
"7112","00-0036671","1 RB, 3 TE, 1 WR",0,5,0
"7113","00-0036671","2 RB, 1 TE, 2 WR",2,31,6.45161290322581
"7114","00-0036671","2 RB, 2 TE, 1 WR",1,8,12.5
"7115","00-0036691","0 RB, 1 TE, 4 WR",0,1,0
"7116","00-0036691","0 RB, 2 TE, 3 WR",0,5,0
"7117","00-0036691","1 RB, 0 TE, 4 WR",0,3,0
"7118","00-0036691","1 RB, 1 TE, 3 WR",0,324,0
"7119","00-0036691","1 RB, 2 TE, 2 WR",48,167,28.7425149700599
"7120","00-0036691","1 RB, 3 TE, 1 WR",15,60,25
"7121","00-0036691","2 RB, 1 TE, 2 WR",0,9,0
"7122","00-0036691","2 RB, 2 TE, 1 WR",0,2,0
"7123","00-0036692","1 RB, 1 TE, 3 WR",0,21,0
"7124","00-0036692","1 RB, 2 TE, 2 WR",1,21,4.76190476190476
"7125","00-0036692","1 RB, 3 TE, 1 WR",1,1,100
"7126","00-0036692","2 RB, 1 TE, 2 WR",0,54,0
"7127","00-0036692","2 RB, 2 TE, 1 WR",5,7,71.4285714285714
"7128","00-0036698","1 RB, 0 TE, 4 WR",0,3,0
"7129","00-0036698","1 RB, 1 TE, 3 WR",3,124,2.41935483870968
"7130","00-0036698","1 RB, 2 TE, 2 WR",1,55,1.81818181818182
"7131","00-0036698","1 RB, 3 TE, 1 WR",0,11,0
"7132","00-0036698","2 RB, 1 TE, 2 WR",0,4,0
"7133","00-0036698","2 RB, 2 TE, 1 WR",0,2,0
"7134","00-0036727","0 RB, 1 TE, 4 WR",0,54,0
"7135","00-0036727","0 RB, 2 TE, 3 WR",0,5,0
"7136","00-0036727","0 RB, 3 TE, 2 WR",0,1,0
"7137","00-0036727","1 RB, 0 TE, 4 WR",2,5,40
"7138","00-0036727","1 RB, 1 TE, 3 WR",10,105,9.52380952380952
"7139","00-0036727","1 RB, 2 TE, 2 WR",3,51,5.88235294117647
"7140","00-0036727","1 RB, 3 TE, 1 WR",1,8,12.5
"7141","00-0036727","2 RB, 0 TE, 3 WR",1,7,14.2857142857143
"7142","00-0036727","2 RB, 0 TE, 4 WR",0,1,0
"7143","00-0036727","2 RB, 1 TE, 2 WR",41,41,100
"7144","00-0036727","2 RB, 1 TE, 3 WR",0,1,0
"7145","00-0036727","2 RB, 2 TE, 1 WR",15,18,83.3333333333333
"7146","00-0036736","0 RB, 1 TE, 4 WR",1,1,100
"7147","00-0036736","0 RB, 2 TE, 3 WR",1,3,33.3333333333333
"7148","00-0036736","1 RB, 1 TE, 3 WR",28,49,57.1428571428571
"7149","00-0036736","1 RB, 2 TE, 2 WR",8,16,50
"7150","00-0036736","1 RB, 3 TE, 1 WR",4,4,100
"7151","00-0036741","0 RB, 1 TE, 4 WR",1,2,50
"7152","00-0036741","0 RB, 2 TE, 3 WR",0,3,0
"7153","00-0036741","1 RB, 0 TE, 4 WR",0,1,0
"7154","00-0036741","1 RB, 1 TE, 3 WR",65,727,8.94085281980743
"7155","00-0036741","1 RB, 2 TE, 2 WR",178,275,64.7272727272727
"7156","00-0036741","1 RB, 3 TE, 1 WR",94,94,100
"7157","00-0036741","2 RB, 1 TE, 2 WR",3,17,17.6470588235294
"7158","00-0036749","0 RB, 1 TE, 4 WR",0,1,0
"7159","00-0036749","1 RB, 0 TE, 4 WR",12,20,60
"7160","00-0036749","1 RB, 1 TE, 3 WR",106,173,61.271676300578
"7161","00-0036749","1 RB, 2 TE, 2 WR",15,22,68.1818181818182
"7162","00-0036749","2 RB, 0 TE, 3 WR",9,14,64.2857142857143
"7163","00-0036749","2 RB, 1 TE, 2 WR",11,26,42.3076923076923
"7164","00-0036749","2 RB, 2 TE, 1 WR",2,6,33.3333333333333
"7165","00-0036754","0 RB, 1 TE, 4 WR",2,8,25
"7166","00-0036754","1 RB, 0 TE, 4 WR",0,21,0
"7167","00-0036754","1 RB, 1 TE, 3 WR",89,348,25.5747126436782
"7168","00-0036754","1 RB, 2 TE, 2 WR",61,67,91.044776119403
"7169","00-0036754","1 RB, 3 TE, 1 WR",8,8,100
"7170","00-0036754","2 RB, 0 TE, 3 WR",0,7,0
"7171","00-0036754","2 RB, 1 TE, 2 WR",30,49,61.2244897959184
"7172","00-0036754","2 RB, 2 TE, 1 WR",13,13,100
"7173","00-0036755","0 RB, 0 TE, 5 WR",0,1,0
"7174","00-0036755","0 RB, 1 TE, 4 WR",0,5,0
"7175","00-0036755","1 RB, 0 TE, 4 WR",0,1,0
"7176","00-0036755","1 RB, 1 TE, 3 WR",106,741,14.3049932523617
"7177","00-0036755","1 RB, 2 TE, 2 WR",35,191,18.3246073298429
"7178","00-0036755","1 RB, 3 TE, 1 WR",1,7,14.2857142857143
"7179","00-0036755","2 RB, 1 TE, 2 WR",3,35,8.57142857142857
"7180","00-0036755","2 RB, 2 TE, 1 WR",6,12,50
"7181","00-0036768","0 RB, 1 TE, 4 WR",0,2,0
"7182","00-0036768","1 RB, 1 TE, 3 WR",5,95,5.26315789473684
"7183","00-0036768","1 RB, 2 TE, 2 WR",0,17,0
"7184","00-0036768","2 RB, 1 TE, 2 WR",0,1,0
"7185","00-0036768","2 RB, 2 TE, 1 WR",3,6,50
"7186","00-0036774","1 RB, 1 TE, 3 WR",0,39,0
"7187","00-0036774","1 RB, 2 TE, 2 WR",0,24,0
"7188","00-0036774","2 RB, 0 TE, 3 WR",0,1,0
"7189","00-0036774","2 RB, 1 TE, 2 WR",1,5,20
"7190","00-0036774","2 RB, 2 TE, 1 WR",0,4,0
"7191","00-0036779","1 RB, 1 TE, 3 WR",1,43,2.32558139534884
"7192","00-0036779","1 RB, 2 TE, 2 WR",0,14,0
"7193","00-0036779","2 RB, 1 TE, 2 WR",0,1,0
"7194","00-0036779","2 RB, 2 TE, 1 WR",2,9,22.2222222222222
"7195","00-0036783","0 RB, 1 TE, 4 WR",4,4,100
"7196","00-0036783","1 RB, 0 TE, 4 WR",7,8,87.5
"7197","00-0036783","1 RB, 1 TE, 3 WR",60,147,40.8163265306122
"7198","00-0036783","1 RB, 2 TE, 2 WR",6,22,27.2727272727273
"7199","00-0036783","2 RB, 0 TE, 3 WR",4,7,57.1428571428571
"7200","00-0036783","2 RB, 1 TE, 2 WR",2,18,11.1111111111111
"7201","00-0036783","2 RB, 2 TE, 1 WR",2,7,28.5714285714286
"7202","00-0036795","0 RB, 1 TE, 4 WR",1,1,100
"7203","00-0036795","0 RB, 2 TE, 3 WR",0,1,0
"7204","00-0036795","1 RB, 1 TE, 2 WR,1 LB",2,4,50
"7205","00-0036795","1 RB, 1 TE, 3 WR",274,382,71.7277486910995
"7206","00-0036795","1 RB, 2 TE, 1 WR,1 LB",6,6,100
"7207","00-0036795","1 RB, 2 TE, 2 WR",111,175,63.4285714285714
"7208","00-0036795","1 RB, 3 TE, 0 WR,1 LB",3,3,100
"7209","00-0036795","1 RB, 3 TE, 1 WR",15,24,62.5
"7210","00-0036795","2 RB, 1 TE, 2 WR",1,1,100
"7211","00-0036815","0 RB, 2 TE, 3 WR",0,2,0
"7212","00-0036815","1 RB, 0 TE, 4 WR",1,1,100
"7213","00-0036815","1 RB, 1 TE, 3 WR",0,27,0
"7214","00-0036815","1 RB, 2 TE, 2 WR",0,5,0
"7215","00-0036815","2 RB, 0 TE, 3 WR",0,1,0
"7216","00-0036815","2 RB, 1 TE, 2 WR",0,8,0
"7217","00-0036815","2 RB, 2 TE, 1 WR",0,11,0
"7218","00-0036825","0 RB, 1 TE, 4 WR",0,1,0
"7219","00-0036825","1 RB, 1 TE, 3 WR",2,43,4.65116279069767
"7220","00-0036825","1 RB, 2 TE, 2 WR",0,15,0
"7221","00-0036825","1 RB, 3 TE, 1 WR",0,7,0
"7222","00-0036825","2 RB, 1 TE, 2 WR",0,31,0
"7223","00-0036825","2 RB, 2 TE, 1 WR",0,13,0
"7224","00-0036825","2 RB, 3 TE, 0 WR",0,1,0
"7225","00-0036842","0 RB, 1 TE, 4 WR",0,13,0
"7226","00-0036842","0 RB, 2 TE, 3 WR",0,2,0
"7227","00-0036842","1 RB, 0 TE, 4 WR",0,3,0
"7228","00-0036842","1 RB, 1 TE, 3 WR",14,129,10.8527131782946
"7229","00-0036842","1 RB, 2 TE, 2 WR",4,39,10.2564102564103
"7230","00-0036842","1 RB, 3 TE, 1 WR",0,1,0
"7231","00-0036842","2 RB, 0 TE, 3 WR",0,4,0
"7232","00-0036842","2 RB, 1 TE, 2 WR",8,56,14.2857142857143
"7233","00-0036842","2 RB, 2 TE, 1 WR",0,25,0
"7234","00-0036842","3 RB, 0 TE, 2 WR",1,1,100
"7235","00-0036849","1 RB, 1 TE, 3 WR",1,161,0.62111801242236
"7236","00-0036849","1 RB, 2 TE, 2 WR",9,26,34.6153846153846
"7237","00-0036852","1 RB, 0 TE, 4 WR",1,1,100
"7238","00-0036852","1 RB, 1 TE, 3 WR",37,43,86.046511627907
"7239","00-0036852","1 RB, 2 TE, 2 WR",5,6,83.3333333333333
"7240","00-0036856","1 RB, 0 TE, 4 WR",2,3,66.6666666666667
"7241","00-0036856","1 RB, 1 TE, 3 WR",153,356,42.9775280898876
"7242","00-0036856","1 RB, 2 TE, 2 WR",21,56,37.5
"7243","00-0036856","1 RB, 3 TE, 1 WR",12,14,85.7142857142857
"7244","00-0036856","2 RB, 2 TE, 1 WR",1,2,50
"7245","00-0036857","0 RB, 0 TE, 5 WR",0,3,0
"7246","00-0036857","0 RB, 3 TE, 2 WR",0,1,0
"7247","00-0036857","1 RB, 0 TE, 4 WR",1,9,11.1111111111111
"7248","00-0036857","1 RB, 1 TE, 3 WR",81,668,12.125748502994
"7249","00-0036857","1 RB, 2 TE, 2 WR",11,89,12.3595505617978
"7250","00-0036857","1 RB, 3 TE, 1 WR",1,11,9.09090909090909
"7251","00-0036857","2 RB, 2 TE, 1 WR",2,6,33.3333333333333
"7252","00-0036858","0 RB, 2 TE, 3 WR",0,2,0
"7253","00-0036858","1 RB, 0 TE, 4 WR",0,1,0
"7254","00-0036858","1 RB, 1 TE, 3 WR",46,119,38.655462184874
"7255","00-0036858","1 RB, 2 TE, 2 WR",17,45,37.7777777777778
"7256","00-0036858","1 RB, 3 TE, 1 WR",0,10,0
"7257","00-0036858","2 RB, 0 TE, 3 WR",0,2,0
"7258","00-0036858","2 RB, 2 TE, 1 WR",2,2,100
"7259","00-0036859","0 RB, 2 TE, 3 WR",1,1,100
"7260","00-0036859","1 RB, 0 TE, 4 WR",1,1,100
"7261","00-0036859","1 RB, 1 TE, 3 WR",156,156,100
"7262","00-0036859","1 RB, 2 TE, 2 WR",83,83,100
"7263","00-0036859","1 RB, 3 TE, 1 WR",7,7,100
"7264","00-0036859","2 RB, 1 TE, 2 WR",1,1,100
"7265","00-0036859","2 RB, 2 TE, 1 WR",1,1,100
"7266","00-0036860","",1,1,100
"7267","00-0036860","0 RB, 1 TE, 4 WR",0,3,0
"7268","00-0036860","1 RB, 1 TE, 3 WR",26,338,7.69230769230769
"7269","00-0036860","1 RB, 2 TE, 2 WR",2,36,5.55555555555556
"7270","00-0036862","",0,1,0
"7271","00-0036862","0 RB, 1 TE, 4 WR",0,3,0
"7272","00-0036862","1 RB, 0 TE, 4 WR",23,23,100
"7273","00-0036862","1 RB, 1 TE, 3 WR",150,834,17.9856115107914
"7274","00-0036862","1 RB, 2 TE, 2 WR",29,94,30.8510638297872
"7275","00-0036862","1 RB, 3 TE, 1 WR",0,2,0
"7276","00-0036865","1 RB, 0 TE, 4 WR",7,7,100
"7277","00-0036865","1 RB, 1 TE, 3 WR",345,544,63.4191176470588
"7278","00-0036865","1 RB, 2 TE, 2 WR",49,73,67.1232876712329
"7279","00-0036865","1 RB, 3 TE, 1 WR",9,20,45
"7280","00-0036865","2 RB, 2 TE, 1 WR",4,5,80
"7281","00-0036866","0 RB, 3 TE, 2 WR",3,3,100
"7282","00-0036866","1 RB, 0 TE, 4 WR",1,1,100
"7283","00-0036866","1 RB, 1 TE, 3 WR",151,196,77.0408163265306
"7284","00-0036866","1 RB, 2 TE, 2 WR",45,63,71.4285714285714
